price,volume,price_ma,volume_ma,log_returns,volatility,price_momentum,type,is_synthetic,sequence_id
117465.02090317801,0.09258043270436025,117332.32851222428,0.03767647493525282,-4.290338309273911e-06,5.193411879204135e-06,1.3531251421916444,,True,2
117412.2520206236,0.10338361874485491,117567.84804480486,0.0001189999999999556,-8.002353563561355e-06,1.4565792731085842e-06,1.6056297897422585,,True,2
117681.27,1e-05,117477.98856446992,0.0001189999999999556,1.2201695207969724e-06,0.0,0.8944163721360006,,True,2
117333.24819181031,1e-05,117562.17197141853,0.0001189999999999556,-7.958715410560342e-06,2.662884244740488e-07,2.096473662320185,,True,2
117390.09759896752,1e-05,117512.54620674012,0.03434591259487399,-2.3764807832920643e-07,0.0,-0.24657144476560816,,True,2
117341.58128968629,0.0031359457093532543,117413.31720384804,0.0024000416244122844,-1.6115041256106809e-06,1.1232184020132041e-06,1.4916485374779445,,True,2
117389.2875372523,0.10430738461698819,117365.89219931811,0.014473260870492806,4.531728673349483e-06,0.0,0.6745895648607431,,True,2
117538.20446876447,0.03913439240141878,117337.58610011185,0.0770841386899083,1.7096999620955919e-06,2.8902136170156557e-06,1.1489316101291822,,True,2
117450.82752566767,0.23080168169836154,117469.59743648478,0.05838042726923269,1.3435801534966572e-06,4.8820736612670766e-06,2.7862690821819327,,True,2
117477.50882529827,0.04884198075141234,117356.65208558213,0.06022043348610627,-6.826981661408818e-06,3.7312564482158923e-06,4.499260811078898,,True,2
117497.35402507326,1e-05,117386.36740366112,0.0029661030029535084,-6.108556186798453e-07,2.96854719917399e-06,1.629953719474329,,True,2
117451.55960668124,1e-05,117431.36440615822,0.002164874079460614,1.0952810481887797e-06,0.0,-3.1224173509504007,,True,2
117526.87464465573,0.13429652748648652,117453.47672230998,0.012848365065385014,4.20243042026259e-06,4.542059674687798e-06,0.38083038401962066,,True,2
117461.25156688588,0.016242433991351453,117290.15014101585,0.016637285060863788,2.4236216703758044e-06,7.40317222694603e-06,3.2846092818005506,,True,2
117451.61401851177,0.14538396982086074,117385.13455184315,0.03532619189993716,-1.0440133229475069e-06,1.6736196231092648e-06,-0.23127118905603003,,True,2
117499.98561452885,0.10699383412288438,117285.85268667317,0.04489232329617707,-4.597846224040718e-07,0.0,-3.095573534801879,,True,2
117485.58933051222,0.08257283345376318,117476.49261745304,0.02483115261735496,3.1641535993087e-07,3.2398857788246136e-06,-1.5859613144035036,,True,2
117452.42484701946,1e-05,117382.29578705857,0.003004009348851807,-5.510640994064989e-06,3.2682644412702037e-06,-0.7093722196127044,,True,2
117644.8217473866,0.08160711983684715,117563.97811927772,0.03698063306510968,1.6196067437190837e-06,0.0,-1.1815797387530567,,True,2
117290.5910834733,0.2158047775369541,117361.12950528148,0.0001189999999999556,1.4563398608003709e-06,7.272766683712093e-07,-2.5868590257701403,,True,3
117416.36549057972,0.061525938651113554,117443.70242144664,0.027287681215835122,-6.445693140739765e-06,3.7772708732229238e-06,-4.15636231993107,,True,3
117410.5567934937,1e-05,117455.83603846122,0.031108223264764534,1.8026313845925667e-06,1.47849104765468e-06,0.6989073422245834,,True,3
117624.12808287962,0.01508927797071026,117596.05256769918,0.030180080079868228,1.7716412349586708e-06,2.9293763314716695e-06,-0.9165293202996808,,True,3
117400.07401998964,0.022567041790311007,117440.22449178805,0.023808699805540026,4.787830074945369e-06,1.005369624813263e-06,-0.7095424397436941,,True,3
117460.84038162293,1e-05,117458.77143139615,0.05242822894187455,-9.707996214385243e-07,3.8065551541196373e-06,0.29572355956299917,,True,3
117430.29152282857,0.022415802029955162,117419.00488871068,0.008862319158897819,5.869569757955435e-07,0.0,-0.46088666216438334,,True,3
117262.43,0.04029765779636599,117383.35123147182,0.008380692486805766,4.262545152308093e-06,1.9522346041149583e-06,1.8090902716633117,,True,3
117452.19447554875,0.09027858628984464,117445.68265737437,0.06967874300930564,3.3328706802490483e-07,3.793706741014435e-08,-2.1317688008590596,,True,3
117622.81393294525,0.04237902211399294,117447.96661134005,0.03072504830717937,2.358536896679672e-06,4.504059387816894e-06,0.2576687124184576,,True,3
117474.77962626652,1e-05,117681.26299999999,0.052277710084850465,-4.2772607268842955e-07,1.150239160611167e-06,1.0204069202052157,,True,3
117540.71427977188,1e-05,117365.16240076727,0.09574097743730839,-2.0512177025791795e-06,1.0969270533126873e-06,-2.1688997933385368,,True,3
117414.54086394676,0.1094534032106953,117550.57113441125,0.03409188039085742,2.222884279165504e-06,0.0,-0.9879187681765816,,True,3
117473.38490939162,0.08456453354639629,117457.83859252265,0.03983167992137214,-2.323768334054888e-06,6.804177350377129e-06,-1.8701389884125519,,True,3
117631.82238298285,0.12640411529453285,117352.49991713469,0.0040154970646363395,6.111657789896457e-06,5.4194038076552605e-06,0.9766086165875292,,True,3
117296.5747062793,1e-05,117458.74671312285,0.02504086292477075,2.644805500552459e-06,1.2817893478878635e-06,2.51275171737412,,True,3
117450.92108943897,1e-05,117392.9421490402,0.016951654362445973,1.4729750781298596e-06,2.7107079012814635e-06,-2.5275588506148856,,True,3
117556.18358956902,1e-05,117476.22893649513,0.03778358900679685,-3.1731596842429395e-06,6.690904987470219e-06,-2.3222357954258306,,True,3
117589.85797997465,1e-05,117398.39054779203,0.021644381534027524,4.986146964499841e-06,0.0,-0.318604227296576,,True,3
117451.7951773353,0.004534177328572281,117553.15060987447,0.014090522528315243,-2.3336101151526116e-06,1.5067373362803461e-06,0.22888323595127708,,True,3
117557.32463204267,0.007091802749753098,117387.3786004881,0.0019075727642458538,-8.441166174656523e-06,4.222570682022414e-06,-1.5287011717170291,,True,3
117556.01160317505,0.05144994085823642,117473.7588229702,0.018731145418471207,3.1077969425816064e-07,0.0,-3.2348848481856427,,True,3
117279.42490996554,1e-05,117362.28540843887,0.050591120997032175,3.896312291382477e-06,0.0,-1.2033558435568903,,True,3
117355.1312483776,0.1829325684052399,117509.7879846723,0.0001189999999999556,-2.59788112993057e-06,4.6163955738215875e-06,-0.27852379771390595,,True,3
117465.5035021535,1e-05,117622.42315483479,0.02240310466767436,-5.641282667332274e-06,1.965675265497546e-06,-0.914981572793704,,True,4
117396.3134314037,0.07958552202771224,117504.71613311206,0.0001189999999999556,2.498290906196376e-06,3.130456385099623e-07,-1.307998468526486,,True,4
117569.03407588603,0.055485845043140566,117408.07627704937,0.031884642009283044,2.3741797638110904e-06,1.577709949666886e-06,-2.962369053903833,,True,4
117269.65918346966,0.18667241631834589,117394.23315835725,0.017670264689274167,1.2484678554396948e-06,4.644999640596397e-06,-1.2639894525066433,,True,4
117518.17822680785,0.07748918054071549,117463.20502893304,0.0001189999999999556,-1.0213798519949026e-06,0.0,1.034882318932724,,True,4
117660.63699471025,1e-05,117576.05404268974,0.032283799465659145,-1.3635974596750285e-06,6.367316399730358e-06,3.753752497495638,,True,4
117582.26071158846,1e-05,117434.78539496782,0.029333387111247607,9.93668782934459e-06,0.0,-0.09204268542499296,,True,4
117663.4300355041,0.16569255727895407,117336.21433090827,0.0001189999999999556,-4.499005906655941e-06,2.6072341595257137e-06,1.1722870710902282,,True,4
117489.39422667492,0.06916885976331391,117393.72299405717,0.021367585672169377,-1.8287941800323266e-06,0.0,3.2512399459808883,,True,4
117388.03347408584,1e-05,117360.46814769543,0.04669590255027878,4.40736238091581e-06,5.1229727212945374e-06,0.7897414035581752,,True,4
117429.47872633034,0.03222290333067755,117428.78313137224,0.0001189999999999556,3.415625378114806e-06,4.4668431472214064e-07,2.01322112653597,,True,4
117477.68165899439,0.07260996414709783,117385.37397096948,0.015436787156051361,-7.669490289970216e-08,3.7443922625746587e-06,1.4670866203488213,,True,4
117605.85907855524,0.028119121036213668,117583.12832813163,0.015439827698269995,3.4387395882551325e-06,3.5450453951381083e-06,-0.7510307488056631,,True,4
117454.40101472892,0.04068847903971742,117523.4344468001,0.0009611688910919555,-1.8242493460035985e-07,2.3602715516894627e-06,2.185122928135111,,True,4
117681.27,1e-05,117584.868292459,0.013470774233462216,-2.1663551150477923e-07,7.92544789613047e-06,0.9881267020747289,,True,4
117653.58666782334,0.07681528582002153,117263.04750000002,0.0001189999999999556,6.076779390966157e-06,0.0,-0.337162213725131,,True,4
117564.6064085068,1e-05,117507.91756250219,0.04995725255755675,4.311701246365798e-06,3.5121747009236286e-06,-2.2303803347326965,,True,4
117518.70406374165,1e-05,117544.05719696752,0.06151205215108854,-3.45408336065879e-06,5.534191580170289e-07,2.1352588811630153,,True,4
117487.11448225133,1e-05,117421.51225528632,0.04994087720965518,-3.941208847715117e-06,5.254879152893229e-07,3.5943272534640203,,True,4
117358.04702488243,0.16862543435053162,117522.6752337115,0.014433720208068984,-2.7378654981713326e-07,5.91755536504604e-06,-0.11008316809847994,,True,4
117491.83308036048,1e-05,117511.66881861647,0.0001189999999999556,9.993250382829752e-07,0.0,1.6249329813866937,,True,4
117404.58701400584,0.11661957862801509,117482.50120736359,0.04283599845391187,3.0646077115575183e-06,9.67444893895593e-07,-5.996112157410737,,True,4
117341.4787232516,0.13550910313504322,117481.77609507517,0.0001189999999999556,-5.872450738315181e-06,5.660950304896336e-06,4.5850202758355465,,True,4
117439.72794258532,0.0019040189513698826,117263.04750000002,0.017398060284981032,-2.8648212479976974e-06,0.0,2.453092801550473,,True,4
117485.92332454764,0.0838758435379495,117504.68920865467,0.037735365790594,-2.8270686196894473e-06,7.00058411427605e-08,1.6449390422892591,,True,5
117275.47911918502,0.25471981332340754,117449.51503242749,0.004981592366907098,1.127745771727326e-07,4.014362272551013e-06,1.2908559339875698,,True,5
117366.7258301613,1e-05,117410.41066694398,0.034986721253979225,-4.37610048391824e-06,8.41632811421797e-06,-0.2450947285394602,,True,5
117325.38159060758,0.15020851574076832,117503.11605034799,0.0001189999999999556,2.713663356074848e-07,8.190636841075706e-06,1.1965207388268757,,True,5
117450.58475786116,0.05507671425325979,117384.61995219399,0.034196866026002665,-3.543339635774564e-06,3.8414730690223185e-06,1.2581629133119432,,True,5
117624.23274297886,1e-05,117509.09665166162,0.029501938130998148,-2.1032025011800895e-06,3.0523511019045848e-06,2.374624640897974,,True,5
117382.3452137094,0.04181137159313379,117470.85699625056,0.01703612216331769,-1.8394416867053745e-06,6.790075489798473e-07,2.581836289108019,,True,5
117525.03111505181,1e-05,117623.7099920753,0.022836787071774334,-4.253242028633201e-06,2.9551065309589036e-06,1.1888243836371244,,True,5
117262.43,0.2265060325656294,117308.3397385516,0.06957887712463845,-5.907338570299159e-06,5.127593453246251e-06,0.4065973214129856,,True,5
117515.51948021128,1e-05,117461.98089556018,0.03330500844358347,3.756542224835464e-07,0.0,1.444783047888287,,True,5
117409.35014104705,0.32231411755032946,117504.76490412402,0.0001189999999999556,4.4132181547923374e-06,0.0,-2.4041359135184375,,True,5
117378.06787615313,0.22271773529332525,117681.26299999999,0.01576095521617587,1.5263913124570909e-06,2.4162455993540553e-06,3.6419737561431136,,True,5
117296.44777633138,0.03956306078267739,117470.81409453596,0.03901022254445205,-3.6109839953827393e-06,7.288483436283253e-07,0.8054580220223493,,True,5
117536.56896496283,1e-05,117437.46884371663,0.0001189999999999556,8.207987661263824e-06,0.0,-1.1160505557124722,,True,5
117570.58304510867,0.1552180483824767,117498.9308149906,0.0001189999999999556,3.24182257183877e-06,2.9103108877078325e-06,2.4348006039922003,,True,5
117375.35326395082,1e-05,117463.99338635395,0.07824425073738768,8.178232237632056e-06,7.488715408752652e-07,0.1038916516515658,,True,5
117292.77900779073,1e-05,117443.81980982913,0.04945730616885495,9.063219702805151e-07,0.0,0.19417807564666698,,True,5
117356.78060828899,0.14579773455588332,117508.86014682325,0.010422364020409566,-5.61777177796596e-06,2.107473838744691e-06,-1.5511439355195815,,True,5
117460.61500332212,1e-05,117639.12259671662,0.06524376637338619,-3.844528863626176e-06,1.584758144699781e-06,0.3243037323318259,,True,5
117582.20188840159,0.12050366118535621,117477.83422849342,0.0001189999999999556,6.422684823179527e-08,3.879423018426824e-06,-0.15365589329412327,,True,5
117340.87063501234,1e-05,117591.5693705467,0.0001189999999999556,-3.1618648018589065e-06,6.4675516586501455e-06,2.2030533705086444,,True,5
117291.33445019342,1e-05,117361.22086664767,0.023108855634618473,-3.928404836319873e-06,1.0716672779802113e-06,-2.29745608480323,,True,5
117382.57675909156,1e-05,117510.14654426597,0.05062559978269052,-2.0184903577223682e-06,0.0,-0.6302489492699099,,True,5
117270.70470495385,1e-05,117403.96955869078,0.026592134308951153,-6.087328622828845e-07,4.551169275863626e-06,-1.040577590258708,,True,5
117453.83801582173,0.14972613416049765,117514.74910947877,0.0001189999999999556,5.653042964585412e-06,0.0,1.3383995212924678,,True,6
117605.74461585822,1e-05,117553.60336802031,0.0001189999999999556,3.780261228867016e-06,1.486900520154252e-06,-0.5244055191090002,,True,6
117423.69294470228,1e-05,117526.4896819646,0.03910922330247488,8.087611481619278e-07,8.208798763760561e-07,0.615674049227058,,True,6
117477.06168200637,1e-05,117429.09161345259,0.0001189999999999556,-8.378211655576354e-07,9.844623912068835e-06,-0.315687462576024,,True,6
117411.6985791206,0.01707573642488646,117473.75302904872,0.0001189999999999556,7.934173403017352e-07,3.4552635756689276e-06,-1.0231651702418327,,True,6
117341.94441413794,0.06895398846312734,117485.6992844564,0.012514673342034233,-3.697025440003478e-06,1.2526108536010192e-06,-1.1215681451182338,,True,6
117419.65096533339,0.07144693242764236,117681.26299999999,0.0001189999999999556,-4.095966296241664e-06,0.0,-2.9302395395536056,,True,6
117329.82348207038,1e-05,117412.59837851004,0.01441072315019269,3.3746423330999046e-06,4.018801081529878e-06,0.30714781174291356,,True,6
117421.31381619586,1e-05,117506.81123395104,0.0001189999999999556,-3.7447501502178526e-06,8.298614466512617e-06,1.179971618976899,,True,6
117516.40186241185,1e-05,117263.04750000002,0.0001189999999999556,4.3631733301046226e-06,6.874119327290829e-06,-0.4109889475377926,,True,6
117427.76812617572,1e-05,117568.50307638754,0.003754709889766802,-1.316980893361265e-07,0.0,-1.3481288769470265,,True,6
117376.85190164208,1e-05,117681.26299999999,0.05519288730952933,2.738875457554032e-06,0.0,-1.1521478341565317,,True,6
117507.09801460107,1e-05,117338.75059367719,0.053496134062219494,-1.1102453117555652e-06,0.0,2.2353961726586182,,True,6
117448.35531996336,1e-05,117513.39386544697,0.0001189999999999556,7.554919571461984e-06,0.0,-0.4696016744289868,,True,6
117379.5511058873,0.0857281681987932,117474.82577465837,0.011349376929732645,2.426368778658518e-06,0.0,-3.9093508945951987,,True,6
117463.10895872422,1e-05,117434.17052493409,0.030935819836232052,2.8857043847395423e-06,1.3900042066552825e-06,-2.986173529491684,,True,6
117376.08658695672,0.20635334294446298,117517.33756516309,0.01893163006895752,-5.128270997681109e-06,0.0,-3.346881467950579,,True,6
117514.59797148105,1e-05,117408.10810671086,0.0001189999999999556,1.0928839907746575e-06,2.804908260790297e-06,0.9905912019183383,,True,6
117421.37328547452,0.05840928386898618,117461.88348673635,0.004499333670063551,2.895453208340298e-07,3.703735967542745e-06,-1.5230958593991095,,True,6
117427.95160547415,1e-05,117392.42990695153,0.06106909927726852,8.855937235032575e-07,0.0,-0.14020235332699776,,True,6
117608.3724368927,0.04025371155507586,117263.04750000002,0.03161992109336236,1.1164933852695086e-06,3.6853880944168077e-06,3.8759884861537084,,True,6
117544.31014833604,0.07739126585882995,117353.27365559105,0.0001189999999999556,3.750848151405494e-06,3.1059675385120227e-06,-0.9511515342134148,,True,6
117360.01455879153,1e-05,117342.65888822275,0.06547140947483937,1.9843067247581335e-06,0.0,-1.7633228476181846,,True,6
117465.82290560835,0.1355196754238549,117587.37637175688,0.030457036444562394,1.0910516330845583e-06,2.1845929720219396e-06,-0.01632263583378002,,True,6
117497.43750408154,1e-05,117397.45585370508,0.0134171609712079,2.3926978968232355e-06,1.593473756082247e-06,-1.6528202734185635,,True,7
117486.63535701582,1e-05,117380.36335266812,0.019881664901105156,1.246678962643359e-06,1.1574920042888917e-07,-1.0945442114635104,,True,7
117587.48553820049,0.047629341416615206,117399.63646676468,0.025524518938768663,-5.7730915052919145e-06,0.0,0.2676424805083229,,True,7
117412.39091624714,1e-05,117361.96035300818,0.0001189999999999556,9.757755256548269e-07,3.0952044999368294e-06,-0.42806476286709977,,True,7
117317.82002056018,1e-05,117503.67357010076,0.0001189999999999556,5.495151892133458e-07,3.604158945375231e-08,1.2976696653515376,,True,7
117439.52554140259,1e-05,117361.72502775099,0.0001189999999999556,-3.085448764731295e-06,5.244271998250597e-06,1.3280797200535326,,True,7
117262.43,1e-05,117461.36242181437,0.0001189999999999556,6.729516357979328e-07,0.0,2.957016726530645,,True,7
117346.6126905119,1e-05,117359.37380942299,0.004967214719208194,9.009388948772418e-06,0.0,-2.1138608231197007,,True,7
117389.02974287356,0.16268442261245614,117309.9616522229,0.02960440873054271,3.0981166983672746e-06,1.0196711468583365e-06,2.2200227929559224,,True,7
117501.20128075278,0.11942821150004126,117514.99789592567,0.0001189999999999556,-2.864700985031878e-06,0.0,0.5103242281639112,,True,7
117424.13657437592,0.01621722557259803,117430.36601341033,0.0001189999999999556,5.877652239854838e-07,0.0,0.5179744526018739,,True,7
117550.39356592906,0.06334511174402684,117518.51110508894,0.029822086577928092,-2.1445424951822472e-06,1.1357179977615452e-06,2.1102240068861726,,True,7
117457.6993086341,1e-05,117428.63606332526,0.013262293244711305,-1.0072742800806868e-06,0.0,1.5761689615041925,,True,7
117489.75088226597,1e-05,117573.09693444984,0.020328485909593647,4.0005786830033346e-08,0.0,-0.5342271560134639,,True,7
117528.65975312701,0.08125509517071133,117280.7748519302,0.0001189999999999556,-4.718908882440301e-06,6.725911853326779e-06,-2.0184727172751478,,True,7
117414.48124217418,1e-05,117319.77462084756,0.0381012363329271,5.310958417008106e-06,1.6707203647009417e-06,-1.7343500034515313,,True,7
117483.06920786499,0.10790619310246397,117501.30363218332,0.034669288250484986,8.569910939694564e-07,1.6904681970263193e-07,0.2187658015445289,,True,7
117568.63348842713,0.03487050469257838,117518.51077976107,0.0368510043374234,-3.7107428004255855e-07,0.0,0.601207383645167,,True,7
117418.04375605602,0.1321144883830043,117514.77844003489,0.0020999060432122137,-1.412353216727517e-06,4.797792057662866e-06,1.4020470864626586,,True,7
117585.86390981158,1e-05,117354.35540546304,0.03586501562771538,-3.885842922138279e-06,0.0,-0.42973808784533446,,True,7
117558.05576598788,1e-05,117347.46083427551,0.005487741309330016,7.385637473563288e-06,0.0,-2.1984323925657927,,True,7
117609.86239226216,1e-05,117460.01199516271,0.0001189999999999556,-1.3947416940002454e-06,2.6888029475848976e-06,-0.9538103995054251,,True,7
117569.77813827453,0.06754766530517994,117451.47775612929,0.06818851977713028,-8.747101815732322e-07,0.0,-0.6625058048588952,,True,7
117366.53356433561,0.18085540208062117,117316.2161580684,0.015316765693908642,-6.252276857623787e-08,0.0,1.315734990148277,,True,7
117659.10969503722,1e-05,117467.82188762048,0.0001189999999999556,6.0218668432686695e-06,4.16330059539981e-08,-0.09999114210412463,,True,8
117371.26829801395,0.04360803099034293,117435.4289653898,0.03842880480100892,-2.4286064066764724e-07,4.2802997465433285e-06,0.20816935523472324,,True,8
117506.09796383181,0.09040966909172127,117399.08658423743,0.04207042507804737,-7.862227290302924e-08,3.498016771783547e-07,0.5366248682060522,,True,8
117513.47527220825,1e-05,117397.81662056134,0.05789778496020564,7.0196575729608985e-06,2.1941477410068023e-06,-0.3870447665938708,,True,8
117404.36548399327,0.10947589405839647,117421.88351156513,0.0001189999999999556,7.93695231134338e-06,4.011194721848905e-06,1.1578861725664173,,True,8
117443.08455484184,1e-05,117394.11117768307,0.03761793138013809,-9.550364698319052e-06,5.989600433756289e-07,0.8363708852670996,,True,8
117402.55666792326,0.12940797629011003,117348.39063280051,0.03354521038898724,1.4233080713298726e-07,1.1274830638713151e-06,-0.5793088579298471,,True,8
117609.69516028254,0.2641500487580365,117529.25662468841,0.016815792497769665,-2.5966323525555823e-06,5.591678241610888e-06,0.7190625966233561,,True,8
117574.99208827436,0.07704276030720444,117427.3237007063,0.0001189999999999556,-3.3859281841259142e-06,0.0,-1.765688958737733,,True,8
117411.9605006866,0.05509302708733911,117414.56176739125,0.019473686167135566,-4.5341780397201395e-07,2.7574497745148474e-06,1.8551957378353365,,True,8
117679.32041652327,1e-05,117356.7578836229,0.0001189999999999556,-1.7918881088017512e-06,5.829730691732166e-06,0.8752156511900661,,True,8
117576.21437429165,0.0972045117298933,117480.11365118496,0.03247176094570988,-5.355219298252871e-06,4.859460743984712e-06,0.4780849973504231,,True,8
